1295 CH+      CH3OH             H3CO+    CH2                2.90e-10    0.00       0.0M   1041000A7803
1296 CH+      CH3OH             CH3OH2+  C                  1.16e-09    0.00       0.0M   1041000A7803
1297 CH+      S                 HS+      C                  4.70e-10    0.00       0.0L   1041000C    
1298 CH+      S                 CS+      H                  4.70e-10    0.00       0.0L   1041000C    
1299 CH       S+                CS+      H                  6.20e-10    0.00       0.0L   1041000C    
1300 CH       O2H+              O2       CH2+               6.20e-10    0.00       0.0L   1041000C    
1301 CH       HS+               S        CH2+               5.80e-10    0.00       0.0L   1041000C    
1302 CH+      H2S               H3S+     C                  6.30e-10    0.00       0.0M   1041000A7803
1303 CH+      H2S               HCS+     H2                 1.47e-09    0.00       0.0M   1041000A7803
1304 CH+      CO2               HCO+     CO                 1.60e-09    0.00       0.0M   1041000A7705
1305 CH       SiO+              HCO+     Si                 5.90e-10    0.00       0.0L   1041000CHM89
1306 CH+      OCS               HCS+     CO                 1.05e-09    0.00       0.0M   1041000A7803
1307 CH+      OCS               HOCS+    C                  8.55e-10    0.00       0.0M   1041000A7803
1308 N        CH2+              HCN+     H                  2.20e-10    0.00       0.0M   1041000A8008
1309 N+       NH                N2+      H                  3.70e-10    0.00       0.0L   1041000C    
1310 N        NH+               N2+      H                  1.30e-09    0.00       0.0L   1041000C    
1311 N        CH3+              H2NC+    H                  6.70e-11    0.00       0.0M   1041000A7604
1312 N        NH2+              HN2+     H                  9.10e-11    0.00       0.0L   1041000C    
1313 N+       CH4               CH3+     N        H         4.70e-10    0.00       0.0M   1041000A8010
1314 N+       CH4               HCN+     H2       H         5.60e-11    0.00       0.0M   1041000A8010
1315 N+       CH4               HCNH+    H        H         3.80e-10    0.00       0.0M   1041000A8010
1316 N        OH+               NO+      H                  8.90e-10    0.00       0.0L   1041000C    
1317 N+       NH3               NH2+     NH                 2.16e-10    0.00       0.0M   1041000A8010
1318 N+       NH3               HN2+     H2                 2.16e-10    0.00       0.0M   1041000A8010
1319 N        H2O+              HNO+     H                  1.90e-10    0.00       0.0M   1041000A8008
1320 N        C2+               CN       C+                 4.00e-11    0.00       0.0M   1041000A8008
1321 N        C2H+              CN       CH+                9.00e-11    0.00       0.0M   1041000A8008
1322 N        C2H+              C2N+     H                  1.00e-10    0.00       0.0M   1041000CFV86
1323 N        C2H2+             HCN      CH+                2.50e-11    0.00       0.0M   1041000A8008
1324 N        C2H2+             C2N+     H2                 7.50e-11    0.00       0.0M   1041000A8008
1325 N        C2H2+             C2NH+    H                  1.50e-10    0.00       0.0M   1041000A8008
1326 N        C2H3+             C2NH+    H2                 2.20e-10    0.00       0.0M   1041000CFV86
1327 N+       CO                NO+      C                  1.45e-10    0.00       0.0M   1041000A8009
1328 N        C2H4+             CH3CN+   H                  1.00e-10    0.00       0.0M   1041000AHL90
1329 N+       HCO               CO       NH+                4.50e-10    0.00       0.0L   1041000C    
1330 N        SiH+              SiN+     H                  2.00e-10    0.00       0.0L   1041000CHM89
1331 N+       NO                N2+      O                  7.90e-11    0.00       0.0M   1041000A8010
1332 N+       H2CO              HCO+     NH                 7.25e-10    0.00       0.0M   1041000A8010
1333 N+       H2CO              NO+      CH2                2.90e-10    0.00       0.0M   1041000A8010
1334 N        SiH2+             HNSi+    H                  1.00e-10    0.00       0.0L   1041000CHM89
1335 N        SiH3+             HNSi+    H2                 1.00e-10    0.00       0.0L   1041000CHM89
1336 N        SiH3+             SiNH2+   H                  1.00e-10    0.00       0.0L   1041000CHM89
1337 N+       O2                NO       O+                 3.66e-11    0.00       0.0M   1041000A8010
1338 N+       O2                NO+      O                  2.63e-10    0.00       0.0M   1041000A8010
1339 N        O2+               NO+      O                  1.80e-10    0.00       0.0M   1041000A6603
1340 N+       CH3OH             NO+      CH3      H         3.10e-10    0.00       0.0M   1041000A8010
1341 N+       CH3OH             NO       CH3+     H         1.24e-10    0.00       0.0M   1041000A8010
1342 N+       CH3OH             H2CO+    NH       H         9.30e-10    0.00       0.0M   1041000A8010
1343 N+       CH3OH             H3CO+    NH                 4.96e-10    0.00       0.0M   1041000A8010
1344 N        O2H+              NO2+     H                  1.00e-12    0.00       0.0L   1041000C    
1345 N        HS+               NS+      H                  7.40e-10    0.00       0.0L   1041000C    
1346 N+       H2S               HS+      NH                 5.51e-10    0.00       0.0M   1041000A8010
1347 N+       H2S               HS       NH+                5.70e-11    0.00       0.0M   1041000A8010
1348 N        H2S+              NS+      H2                 7.90e-10    0.00       0.0L   1041000C    
1349 N+       H2S               S+       NH       H         2.28e-10    0.00       0.0M   1041000A8010
1350 N        C3H2+             HC3N+    H                  1.00e-10    0.00       0.0L   1041000C    
1351 N        H2C3H+            H2C3N+   H                  1.30e-10    0.00       0.0M   1041000CFV86
1352 N        C3H4+             H2C3N+   H2                 1.00e-10    0.00       0.0L   1041000C    
1353 N        SiC+              Si+      CN                 7.70e-10    0.00       0.0L   1041000CHM89
1354 N        C3H5+             C2H4+    HCN                1.10e-10    0.00       0.0M   1041000CFV86
1355 N        SiCH2+            Si+      HCN      H         7.60e-10    0.00       0.0L   1041000CHM89
1356 N+       CO2               NO       CO+                2.50e-10    0.00       0.0M   1041000A8010
1357 N        SiO+              NO+      Si                 9.00e-11    0.00       0.0M   1041000A6903
1358 N        SiO+              NO       Si+                2.10e-10    0.00       0.0M   1041000A6903
1359 N        SO+               NS+      O                  5.00e-11    0.00       0.0M   1041000A7302
1360 N        C4H2+             HC4N+    H                  1.00e-18    0.00       0.0L   1041000C    
1361 N        C4H3+             H2C4N+   H                  1.00e-18    0.00       0.0L   1041000C    
1362 N        C4H5+             H4C4N+   H                  1.00e-10    0.00       0.0L   1041000CHL89
1363 N+       OCS               S+       CO       N         3.08e-10    0.00       0.0M   1041000A8010
1364 N+       OCS               CS+      NO                 7.00e-11    0.00       0.0M   1041000A8010
1365 N        C5H+              C5N+     H                  2.00e-10    0.00       0.0L   1041000CHL89
1366 N        C5H2+             HC5N+    H                  2.00e-10    0.00       0.0L   1041000CHL89
1367 N        C5H3+             H2C5N+   H                  1.00e-10    0.00       0.0L   1041000C    
1368 N        C5H4+             H3C5N+   H                  1.00e-10    0.00       0.0L   1041000CHL89
1369 N        C5H5+             H3C5N+   H2                 1.00e-10    0.00       0.0L   1041000CHL89
1370 N        C6H5+             H4C6N+   H                  1.00e-10    0.00       0.0L   1041000CHL89
1371 N        C7H+              C7N+     H                  2.00e-10    0.00       0.0L   1041000CHL89
1372 N        C7H2+             HC7N+    H                  2.00e-10    0.00       0.0L   1041000CHL89
1373 N        C7H3+             H2C7N+   H                  2.00e-10    0.00       0.0L   1041000CHL89
1374 N        C7H4+             H3C7N+   H                  1.00e-10    0.00       0.0L   1041000CHL89
1375 N        C7H5+             H3C7N+   H2                 1.00e-10    0.00       0.0L   1041000CHL89
1376 N        C9H+              C9N+     H                  2.00e-10    0.00       0.0L   1041000CHL89
1377 N        C9H2+             HC9N+    H                  2.00e-10    0.00       0.0L   1041000CHL89
1378 N        C9H3+             H2C9N+   H                  2.00e-10    0.00       0.0L   1041000CHL89
1379 N        C9H4+             H3C9N+   H                  1.00e-10    0.00       0.0L   1041000CHL89
1380 CH2      NH+               CH3+     N                  1.40e-09    0.00       0.0L   1041000C    
1381 CH2      CH3+              C2H3+    H2                 9.90e-10    0.00       0.0L   1041000C    
1382 CH2+     O                 HCO+     H                  7.50e-10    0.00       0.0L   1041000C    
1383 CH2      NH2+              CH3+     NH                 4.90e-10    0.00       0.0L   1041000C    
1384 CH2+     CH4               C2H4+    H2                 8.40e-10    0.00       0.0M   1041000A7705
1385 CH2+     CH4               C2H5+    H                  3.60e-10    0.00       0.0M   1041000A7705
1386 CH2      OH+               O        CH3+               4.80e-10    0.00       0.0L   1041000C    
1387 CH2+     NH3               NH4+     CH                 1.26e-09    0.00       0.0M   1041000A7701
1388 CH2+     NH3               CH4N+    H                  1.54e-09    0.00       0.0M   1041000A7701
1389 CH2      NH3+              NH2      CH3+               9.60e-10    0.00       0.0L   1041000C    
1390 CH2      CH5+              CH4      CH3+               9.60e-10    0.00       0.0L   1041000C    
1391 CH2+     H2O               H3CO+    H                  1.20e-09    0.00       0.0M   1041000A8001
1392 CH2      H2O+              OH       CH3+               4.70e-10    0.00       0.0L   1041000C    
1393 CH2      H3O+              H2O      CH3+               9.40e-10    0.00       0.0L   1041000C    
1394 CH2      C2+               C3H+     H                  4.50e-10    0.00       0.0L   1041000C    
1395 CH2      C2H+              C2       CH3+               4.40e-10    0.00       0.0L   1041000C    
1396 CH2+     C2H               C3H2+    H                  9.50e-10    0.00       0.0L   1041000C    
1397 CH2      C2H+              C3H2+    H                  4.40e-10    0.00       0.0L   1041000C    
1398 CH2      C2H2+             H2C3H+   H                  8.80e-10    0.00       0.0L   1041000C    
